"search-number","evaluation","evals-requested-so-far","density*","probability-of-spread*","south-wind-speed*","west-wind-speed*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","232","240","74","75","5","24","""-1303247777""","28.158455937789455","28.158455937789455","28.158455937789455","0","28.158455937789455"
"1","233","240","74","75","5","24","""572951721""","26.660192079421602","26.660192079421602","26.660192079421602","0","26.660192079421602"
"1","234","240","74","75","5","24","""-1450920778""","26.99135086167849","26.99135086167849","26.99135086167849","0","26.99135086167849"
"1","235","240","74","75","5","24","""-832442548""","26.46329632424275","26.46329632424275","26.46329632424275","0","26.46329632424275"
"1","236","240","74","75","5","24","""725370764""","28.907393063086325","28.907393063086325","28.907393063086325","0","28.907393063086325"
"1","237","240","74","75","5","24","""-2097957419""","27.79809015829319","27.79809015829319","27.79809015829319","0","27.79809015829319"
"1","238","240","74","75","5","24","""-254454807""","28.17826359335508","28.17826359335508","28.17826359335508","0","28.17826359335508"
"1","239","240","74","75","5","24","""390584483""","25.222449639125283","25.222449639125283","25.222449639125283","0","25.222449639125283"
"1","240","240","74","75","5","24","""-440634558""","27.83096162138853","27.83096162138853","27.83096162138853","0","27.83096162138853"
"1","241","250","42","99","15","13","""-604614053""","2.539384846211553","2.539384846211553","2.539384846211553","0","2.539384846211553"
"1","242","250","42","99","15","13","""1138304575""","2.169736693411685","2.169736693411685","2.169736693411685","0","2.169736693411685"
"1","243","250","42","99","15","13","""2119591442""","2.154091634374288","2.154091634374288","2.154091634374288","0","2.154091634374288"
"1","244","250","42","99","15","13","""-1525059097""","2.024734182942463","2.024734182942463","2.024734182942463","0","2.024734182942463"
"1","245","250","42","99","15","13","""319038513""","2.2826873975839335","2.2826873975839335","2.2826873975839335","0","2.2826873975839335"
"1","246","250","42","99","15","13","""-1227135878""","2.1628450024882286","2.1628450024882286","2.1628450024882286","0","2.1628450024882286"
"1","247","250","42","99","15","13","""-944178371""","2.1187249475090666","2.1187249475090666","2.1187249475090666","0","2.1187249475090666"
"1","248","250","42","99","15","13","""-802230828""","2.3415925855872897","2.3415925855872897","2.3415925855872897","0","2.3415925855872897"
"1","249","250","42","99","15","13","""-1511873568""","2.364468656603488","2.364468656603488","2.364468656603488","0","2.364468656603488"
"1","250","250","42","99","15","13","""-1054762623""","2.1321390292451383","2.1321390292451383","2.1321390292451383","0","2.1321390292451383"
"1","251","260","62","90","7","18","""82365620""","9.558729263352221","9.558729263352221","9.558729263352221","0","9.558729263352221"
"1","252","260","62","90","7","18","""1421033652""","16.842294182498783","16.842294182498783","16.842294182498783","0","16.842294182498783"
"1","253","260","62","90","7","18","""1225951401""","12.184615384615384","12.184615384615384","12.184615384615384","0","12.184615384615384"
"1","254","260","62","90","7","18","""-1334834683""","11.974459977858448","11.974459977858448","11.974459977858448","0","11.974459977858448"
"1","255","260","62","90","7","18","""1523045481""","13.541586322149376","13.541586322149376","13.541586322149376","0","13.541586322149376"
"1","256","260","62","90","7","18","""499114419""","13.276523440516952","13.276523440516952","13.276523440516952","0","13.276523440516952"
"1","257","260","62","90","7","18","""1630446555""","11.727270394416074","11.727270394416074","11.727270394416074","0","11.727270394416074"
"1","258","260","62","90","7","18","""-1014536247""","12.364151429307237","12.364151429307237","12.364151429307237","0","12.364151429307237"
"1","259","260","62","90","7","18","""1042828533""","11.602522847213285","11.602522847213285","11.602522847213285","0","11.602522847213285"
"1","260","260","62","90","7","18","""-1905640838""","12.946107168569371","12.946107168569371","12.946107168569371","0","12.946107168569371"
"1","261","270","88","87","19","22","""862466539""","36.90672963400236","36.90672963400236","36.90672963400236","0","36.90672963400236"
"1","262","270","88","87","19","22","""45811698""","37.00199383723038","37.00199383723038","37.00199383723038","0","37.00199383723038"
"1","263","270","88","87","19","22","""111627454""","37.30174518491726","37.30174518491726","37.30174518491726","0","37.30174518491726"
"1","264","270","88","87","19","22","""1253861209""","36.910819375282934","36.910819375282934","36.910819375282934","0","36.910819375282934"
"1","265","270","88","87","19","22","""1918691064""","36.83838072254178","36.83838072254178","36.83838072254178","0","36.83838072254178"
"1","266","270","88","87","19","22","""-706868546""","37.02290076335878","37.02290076335878","37.02290076335878","0","37.02290076335878"
"1","267","270","88","87","19","22","""2110140195""","37.0912658043889","37.0912658043889","37.0912658043889","0","37.0912658043889"
"1","268","270","88","87","19","22","""-2080407321""","37.23621634328494","37.23621634328494","37.23621634328494","0","37.23621634328494"
"1","269","270","88","87","19","22","""497161939""","37.242891574998644","37.242891574998644","37.242891574998644","0","37.242891574998644"
"1","270","270","88","87","19","22","""817980428""","36.79151534861872","36.79151534861872","36.79151534861872","0","36.79151534861872"
"1","271","280","75","66","15","18","""-1837240874""","15.167499734127407","15.167499734127407","15.167499734127407","0","15.167499734127407"
"1","272","280","75","66","15","18","""-665460302""","16.422636377159616","16.422636377159616","16.422636377159616","0","16.422636377159616"
"1","273","280","75","66","15","18","""1933393050""","14.994603974014431","14.994603974014431","14.994603974014431","0","14.994603974014431"
"1","274","280","75","66","15","18","""1782812397""","12.671240105540896","12.671240105540896","12.671240105540896","0","12.671240105540896"
"1","275","280","75","66","15","18","""-1814107532""","14.777362338545208","14.777362338545208","14.777362338545208","0","14.777362338545208"
"1","276","280","75","66","15","18","""-32225332""","17.35642429644722","17.35642429644722","17.35642429644722","0","17.35642429644722"
"1","277","280","75","66","15","18","""1431416049""","14.153486890988217","14.153486890988217","14.153486890988217","0","14.153486890988217"
"1","278","280","75","66","15","18","""1832347612""","16.57647333460665","16.57647333460665","16.57647333460665","0","16.57647333460665"
"1","279","280","75","66","15","18","""2049718256""","14.290271810795865","14.290271810795865","14.290271810795865","0","14.290271810795865"
"1","280","280","75","66","15","18","""-1883421234""","15.373999447971295","15.373999447971295","15.373999447971295","0","15.373999447971295"
"1","281","290","91","59","11","5","""291636579""","20.914700417207165","20.914700417207165","20.914700417207165","0","20.914700417207165"
"1","282","290","91","59","11","5","""-762490094""","20.52797754779863","20.52797754779863","20.52797754779863","0","20.52797754779863"
"1","283","290","91","59","11","5","""1695562427""","21.203352974186306","21.203352974186306","21.203352974186306","0","21.203352974186306"
"1","284","290","91","59","11","5","""132778255""","19.847073885059892","19.847073885059892","19.847073885059892","0","19.847073885059892"
"1","285","290","91","59","11","5","""-1989476414""","16.59430692202654","16.59430692202654","16.59430692202654","0","16.59430692202654"
"1","286","290","91","59","11","5","""-413678047""","22.330811265237493","22.330811265237493","22.330811265237493","0","22.330811265237493"
"1","287","290","91","59","11","5","""-332990642""","20.0678903256286","20.0678903256286","20.0678903256286","0","20.0678903256286"
"1","288","290","91","59","11","5","""1739845796""","21.0238011900595","21.0238011900595","21.0238011900595","0","21.0238011900595"
"1","289","290","91","59","11","5","""-1532227588""","18.872913857415547","18.872913857415547","18.872913857415547","0","18.872913857415547"
"1","290","290","91","59","11","5","""1040516633""","21.144017363299028","21.144017363299028","21.144017363299028","0","21.144017363299028"
"1","291","300","77","81","10","20","""-1565426619""","31.9831013916501","31.9831013916501","31.9831013916501","0","31.9831013916501"
"1","292","300","77","81","10","20","""-1345863708""","31.98457382086659","31.98457382086659","31.98457382086659","0","31.98457382086659"
"1","293","300","77","81","10","20","""-733010909""","32.345422425439054","32.345422425439054","32.345422425439054","0","32.345422425439054"
"1","294","300","77","81","10","20","""-546557237""","32.6408144684021","32.6408144684021","32.6408144684021","0","32.6408144684021"
"1","295","300","77","81","10","20","""8476026""","32.10798510550269","32.10798510550269","32.10798510550269","0","32.10798510550269"
"1","296","300","77","81","10","20","""898744756""","32.21005568090083","32.21005568090083","32.21005568090083","0","32.21005568090083"
"1","297","300","77","81","10","20","""1241524726""","32.31523613621725","32.31523613621725","32.31523613621725","0","32.31523613621725"
"1","298","300","77","81","10","20","""260104218""","32.39956074011147","32.39956074011147","32.39956074011147","0","32.39956074011147"
"1","299","300","77","81","10","20","""41043861""","31.918937343772598","31.918937343772598","31.918937343772598","0","31.918937343772598"
"1","300","300","77","81","10","20","""1566203572""","31.9298173015249","31.9298173015249","31.9298173015249","0","31.9298173015249"
